alpha,delta,id,diameter
118.91666666666666,-50.63055555555555,HMSTG264.5-11.3,16.0
128.25833333333333,-46.68805555555555,FeSt1-63,22.0
137.87083333333334,-40.93388888888889,HMSTG264.5+5.0,9.0
171.89166666666662,-1.8586111111111112,IREC392,35.0
87.14166666666665,-56.772777777777776,DIR265-31,180.0
134.77499999999998,-43.71194444444445,FeSt2-42,6.0
134.77499999999998,-43.71194444444445,FeSt1-64,89.0
132.625,-45.1175,HMSTG265.2-0.6,12.0
138.8833333333333,-41.22555555555556,HMSTG265.3+5.3,3.0
133.42499999999998,-44.800555555555555,HMSTG265.3-0.0 / BHR30,4.0
133.31249999999997,-44.92333333333333,FeSt1-65,103.0
134.12083333333334,-44.47805555555556,HMSTG265.3+0.6,12.0
139.98333333333332,-40.54555555555555,FeSt1-66,14.0
154.05,-27.330277777777777,IREC393,89.0
133.99166666666665,-44.62583333333333,FeSt2-43,6.0
133.99166666666665,-44.62583333333333,FeSt1-67,23.0
133.76249999999996,-44.77833333333333,HMSTG265.4+0.2,8.0
139.0375,-41.316111111111105,HMSTG265.4+5.4,4.0
121.55416666666665,-50.77472222222222,HMSTG265.5-0.0,12.0
130.0583333333333,-47.044999999999995,FeSt1-68,15.0
135.59999999999997,-43.84805555555556,FeSt1-69,63.0
124.66250000000001,-49.73083333333334,HMSTG265.7-7.7 / BHR31,3.0
114.52499999999998,-53.36472222222223,FeSt1-70,38.0
125.3583333333333,-49.59861111111111,SDN109 / HMSTG265.8-7.3,9.0
125.28749999999997,-49.681666666666665,FeSt1-71 / HMSTG265.8-7.4C,85.0
125.28749999999997,-49.68722222222222,LM91,5.0
125.25416666666663,-49.84138888888889,FeSt2-44 / HMSTG266.0-7.5 / LM92,8.0
171.61666666666665,-3.6680555555555556,DIR266+53,240.0
138.52916666666664,-42.50111111111111,CG7 DN / FeSt2-45 / HMSTG266.0-4.3,12.0
138.52916666666664,-42.50111111111111,CG7 Head DN / BHR32 / VMF26 / V26,2.0
125.06666666666668,-49.975833333333334,FeSt1-72,31.0
129.225,-48.058611111111105,HMSTG266.0-4.3 / BHR33,3.0
138.7208333333333,-42.475,FeSt1-73,5.0
135.40416666666667,-44.71416666666667,HMSTG266.1+1.1,40.0
125.1375,-50.09277777777778,HMSTG266.1-7.7,3.0
133.68333333333334,-46.02972222222222,HMSTG266.3-0.7,12.0
134.4333333333333,-45.71083333333333,HMSTG266.4-0.1C,220.0
129.09166666666664,-48.74138888888889,FeSt1-74,35.0
135.06249999999997,-45.529444444444444,FeSt2-46,6.0
139.79583333333332,-42.45333333333333,FeSt1-75 / HMSTG266.6+5.0,35.0
147.225,-36.380833333333335,IREC394,110.0
128.25833333333333,-49.488055555555555,FeSt1-76,33.0
135.49583333333334,-45.632777777777775,HMSTG266.9+0.6,12.0
135.49999999999997,-45.65,Vela DN Complex,720.0
120.57083333333331,-52.82416666666667,FeSt1-77,87.0
133.975,-46.692499999999995,FeSt1-78,46.0
135.03333333333333,-46.19611111111111,FeSt2-47,6.0
134.39166666666662,-46.678888888888885,HMSTG267.1-0.7,5.0
126.63333333333331,-50.66861111111111,SDN110 / GDC4 / HMSTG267.2-7.2 / BHR34 / LM94,2.0
134.15416666666667,-46.859722222222224,FeSt2-48 / HMSTG267.2-0.0,5.0
139.46666666666667,-43.51083333333333,FeSt1-79,121.0
135.35833333333332,-46.29722222222222,FeSt1-80,109.0
126.59999999999998,-50.85166666666667,GDC3,1.0
134.36249999999998,-46.97222222222222,HMSTG267.4-0.9 / BHR35,5.0
126.43333333333331,-51.03444444444444,SDN111 / GDC1 / HMSTG267.4-7.5 / BHR36 / LM93,5.0
134.0375,-47.226111111111116,HMSTG267.4-1.2,40.0
126.6625,-51.026944444444446,SDN112 / GDC2 / HMSTG267.5-7.4 / BHR37 / LM95 / V29,2.5
127.00416666666663,-50.915277777777774,V32,2.5
126.8833333333333,-50.993611111111115,V31,9.0
127.99999999999999,-50.54722222222222,GDC6 / HMSTG267.6-6.4 / BHR40,2.0
128.53333333333333,-50.30583333333333,GDC7 / HMSTG267.6-6.0,12.0
134.02083333333331,-47.45916666666667,FeSt2-49,6.0
128.53333333333333,-50.30694444444444,SDN113 / BHR38 / LM96,3.0
140.0,-43.6175,FeSt1-81 / HMSTG267.6+4.3,50.0
126.75833333333331,-51.1325,FeSt1-82 / HMSTG267.6-7.4C,28.0
127.15416666666667,-50.98694444444445,V33,4.5
127.18749999999997,-51.00083333333333,V28,2.5
126.87916666666665,-51.16138888888889,BDN267.66-7.37 / GDC5 / FeSt2-51 / HMSTG267.7-7.4 / BHR41 / V30,9.0
128.56666666666666,-50.415277777777774,FeSt2-50 / BHR39 / LM97 rel SDN113 / in HMSTG267.6-6.0,4.0
136.03333333333333,-46.43277777777777,FeSt2-52,6.0
127.33749999999998,-51.149166666666666,V34,4.5
132.35416666666666,-48.75333333333333,FeSt1-83,32.0
127.51666666666665,-51.15,V35,4.5
136.50416666666663,-46.379444444444445,HMSTG267.9+0.6,35.0
137.82083333333333,-45.57222222222222,BDN267.91+1.80,15.0
133.61249999999998,-48.12444444444444,FeSt2-53,6.0
139.69583333333333,-44.319722222222225,HMSTG267.9+3.6,4.0
126.54583333333332,-51.655,HMSTG267.9-7.8 / BHR42,3.0
137.9458333333333,-45.649166666666666,HMSTG268.0+1.8,45.0
127.68749999999997,-51.28194444444444,V36,4.5
124.3,-52.72277777777778,HMSTG268.1-9.5,2.0
127.76249999999999,-51.28638888888889,FeSt1-84,56.0
138.0458333333333,-45.70611111111111,FeSt1-85,16.0
155.45416666666662,-29.911944444444444,IREC395,98.0
125.26666666666665,-52.44333333333333,FeSt2-54,6.0
124.14583333333334,-52.90888888888889,HMSTG268.2-9.7,2.0
125.33333333333333,-52.44027777777777,HMSTG268.2-8.9,4.0
138.325,-45.60722222222223,SDN114,6.0
131.49166666666667,-49.63361111111111,FeSt1-86,72.0
124.475,-52.818333333333335,HMSTG268.2-9.5,16.0
133.22916666666666,-48.76972222222222,HMSTG268.2-2.7,12.0
132.64166666666665,-49.10777777777778,HMSTG268.3-3.2,35.0
134.17916666666665,-48.27972222222222,HMSTG268.3-1.9,28.0
135.09583333333333,-47.90472222222222,HMSTG268.4-1.2,6.0
74.7125,-59.308055555555555,IREC396,89.0
134.56666666666666,-48.394444444444446,FeSt1-87,25.0
127.13333333333331,-52.513333333333335,IREC397,57.0
137.23333333333332,-47.32194444444445,HMSTG268.9+0.3,55.0
135.58333333333331,-48.363055555555555,HMSTG268.9-1.2,12.0
135.6958333333333,-48.29833333333333,FeSt2-55,2.0
138.64583333333331,-46.49138888888889,FeSt1-88,121.0
134.68749999999997,-48.961666666666666,FeSt1-89,95.0
135.67916666666665,-48.580000000000005,HMSTG269.1-1.3,8.0
139.65833333333333,-46.30305555555555,HMSTG269.3+2.2,12.0
135.86666666666665,-48.76555555555556,FeSt1-90,83.0
140.57916666666665,-45.814166666666665,SDN115 / BHR43 / LM98 / VMF27 / V27,7.0
140.57916666666665,-45.814166666666665,HMSTG269.4+3.0,14.0
128.2625,-52.763333333333335,FeSt1-91 / HMSTG269.5-7.6,45.0
141.54166666666666,-45.19277777777778,SDN116 / HMSTG269.5+4.0 / BHR44 / LM99,6.0
133.15833333333333,-50.668055555555554,CG18 DN / HMSTG269.7-3.9 / VMF24 / V24,2.5
133.15833333333333,-50.668055555555554,CG18 Head DN / BHR45,0.5
141.76249999999996,-45.367777777777775,FeSt1-92,109.0
141.96249999999998,-45.35166666666667,FeSt1-93,30.0
141.96249999999998,-45.35166666666667,FeSt2-56,6.0
123.68333333333331,-55.036944444444444,FeSt1-94 / HMSTG269.9-11.1,28.0
126.27916666666664,-54.06388888888888,FeSt1-95,24.0
139.78749999999997,-46.98166666666667,HMSTG269.9+1.8,7.0
140.97916666666663,-46.282222222222224,FeSt1-96,28.0
118.64166666666665,-56.86611111111111,FeSt1-97,55.0
142.37916666666663,-45.433055555555555,HMSTG270.1+4.2,22.0
137.77499999999998,-48.57194444444445,FeSt1-98,41.0
142.44166666666663,-45.45333333333333,SDN117,4.0
137.12499999999997,-49.18666666666666,FeSt1-99 / HMSTG270.2-1.0,25.0
124.25833333333331,-55.28916666666667,FeSt1-100,37.0
141.3583333333333,-46.54,HMSTG270.3+2.9,80.0
136.56249999999997,-49.85138888888889,FeSt1-101,29.0
132.92916666666665,-51.90555555555555,FeSt1-103,51.0
136.6625,-49.91833333333333,FeSt2-57,6.0
142.53749999999997,-46.05361111111111,FeSt2-58,6.0
133.14583333333334,-51.86472222222223,CG17 DN / HMSTG270.6-4.7,3.0
133.14583333333334,-51.86472222222223,CG17 Head DN / BHR46 / VMF25 / V25,1.0
139.30416666666665,-48.46527777777778,FeSt1-102 / HMSTG270.7+0.5C,130.0
134.31249999999997,-51.56027777777778,FeSt1-104,131.0
128.3625,-54.400277777777774,FeSt1-106 / HMSTG270.8-8.5,80.0
128.28333333333333,-54.43833333333333,FeSt2-59,6.0
141.52499999999998,-47.20055555555556,FeSt1-105,95.0
137.23749999999998,-50.08861111111111,HMSTG270.9-1.6,7.0
127.80000000000001,-54.82,FeSt1-107,32.0
143.97083333333333,-45.67444444444444,SDN118,12.0
136.32916666666665,-50.81722222222223,FeSt2-60,6.0
170.75416666666663,-11.665555555555557,IREC398,108.0
144.42916666666665,-45.82888888888889,HMSTG271.4+4.8,75.0
139.75416666666663,-49.16166666666666,FeSt1-108,96.0
144.5208333333333,-45.77583333333333,SLDN5 / FeSt1-109,25.0
137.68749999999997,-50.505,FeSt1-110,139.0
141.52916666666664,-48.25055555555556,HMSTG271.6+1.7,3.0
141.4333333333333,-48.39361111111111,HMSTG271.6+1.6,4.0
141.8083333333333,-48.27972222222222,HMSTG271.7+1.8,3.0
138.4333333333333,-50.505833333333335,HMSTG271.8-1.3,4.0
141.85416666666663,-48.436388888888885,HMSTG271.9+1.7C,45.0
141.8875,-48.54833333333333,HMSTG272.0+1.7,8.0
139.98333333333332,-49.909166666666664,HMSTG272.0-0.2,8.0
142.08749999999998,-48.553888888888885,HMSTG272.1+1.8,3.0
136.36249999999998,-52.1625,HMSTG272.1-3.4,5.0
118.44166666666665,-59.206944444444446,HMSTG272.1-15.6,12.0
142.27916666666664,-48.54277777777778,HMSTG272.2+1.9,8.0
138.4333333333333,-51.240833333333335,FeSt2-61,6.0
142.75833333333333,-48.63916666666667,HMSTG272.5+2.0 / BHR47,4.0
136.1208333333333,-52.82666666666667,HMSTG272.5-3.9,22.0
136.1083333333333,-52.83305555555556,FeSt1-111,26.0
141.95833333333331,-49.83527777777778,FeSt2-62,6.0
163.62499999999997,-26.665555555555553,KM272.9+29.3,60.0
145.07916666666665,-47.69583333333333,HMSTG273.0+3.7,35.0
126.49999999999999,-57.88361111111111,IREC399,98.0
144.01249999999996,-48.89277777777778,HMSTG273.2+2.4 / BHR48,6.0
139.00416666666666,-52.20944444444445,FeSt2-63,6.0
144.30416666666665,-48.74194444444444,FeSt1-112,87.0
144.17916666666665,-48.865,HMSTG273.3+2.5 / BHR49,4.0
144.7875,-48.42666666666666,HMSTG273.3+3.1,6.0
139.25833333333333,-52.25527777777778,HMSTG273.4-2.1,4.0
144.61666666666665,-48.721111111111114,HMSTG273.4+2.8,20.0
141.85416666666663,-50.65138888888889,FeSt2-64,6.0
144.44166666666666,-48.98166666666667,Vela Sheet CO Complex,660.0
145.08749999999998,-48.7175,HMSTG273.6+3.0,3.0
141.73749999999998,-51.07611111111112,HMSTG273.7-0.2,22.0
141.79999999999998,-51.168055555555554,SDN119 / FeSt2-65,6.0
176.28749999999997,-4.743888888888889,IREC400,141.0
145.41666666666666,-48.67833333333333,HMSTG273.8+3.2 / BHR50,7.0
145.27083333333331,-48.81305555555555,HMSTG273.8+3.0,3.0
144.95416666666665,-49.050555555555555,HMSTG273.8+2.7,16.0
140.45416666666662,-52.19888888888889,FeSt2-66 / HMSTG273.9-1.6,4.0
145.12916666666663,-49.06111111111111,FeSt2-67,6.0
169.10416666666666,-19.128611111111113,IREC401,125.0
27.029166666666665,-44.80305555555555,IREC402,94.0
142.48749999999995,-51.04666666666667,HMSTG274.0+0.1,22.0
56.008333333333326,-60.45055555555556,DIR274-46,85.0
146.46666666666667,-48.30305555555555,HMSTG274.1+3.9 / BHR51,1.5
145.29583333333332,-49.21472222222223,HMSTG274.1+2.7 / BHR52,8.0
158.54999999999998,-36.08222222222223,IREC403,92.0
142.19166666666666,-51.61083333333333,SDN120 / FeSt2-68 / HMSTG274.2-0.4 / BHR53 / LM100,5.0
146.25416666666663,-48.85583333333334,HMSTG274.3+3.4 / BHR54,4.0
151.93749999999997,-43.92833333333333,IREC404,85.0
120.05833333333332,-61.20055555555556,HMSTG274.4-15.8,12.0
146.33333333333334,-49.064166666666665,FeSt1-113,57.0
146.98333333333332,-48.839444444444446,HMSTG274.7+3.7,12.0
141.475,-52.72361111111111,HMSTG274.7-1.5,12.0
143.27083333333331,-51.64083333333333,FeSt1-114 / HMSTG274.7+0.0,45.0
144.51249999999996,-51.0675,HMSTG274.9+0.0,5.0
138.0458333333333,-55.05638888888888,FeSt1-115,37.0
143.41666666666666,-52.31444444444444,HMSTG275.3-0.4,16.0
144.7208333333333,-51.47833333333333,FeSt2-69 / HMSTG275.3+0.8,4.0
146.1083333333333,-50.51361111111111,HMSTG275.3+2.1,5.0
143.98333333333335,-52.07611111111112,HMSTG275.4+0.0,8.0
144.32916666666665,-52.05888888888889,FeSt2-70,6.0
146.45,-50.581388888888895,FeSt1-116,23.0
146.35833333333332,-50.64277777777778,HMSTG275.5+2.1,4.0
146.52083333333331,-50.78472222222222,HMSTG275.7+2.0,12.0
144.7458333333333,-52.09166666666667,HMSTG275.7+0.3,12.0
168.04166666666663,-24.378055555555555,IREC405 / DIR276+33,75.0
149.02499999999998,-48.87305555555555,HMSTG275.7+4.5,12.0
159.87083333333334,-37.5125,IREC406,94.0
131.0708333333333,-59.4975,IREC407,89.0
146.63750000000002,-51.059999999999995,HMSTG275.9+1.9,12.0
146.625,-51.065,SDN121 / FeSt2-71 / BHR55,5.0
145.40833333333333,-52.345,FeSt1-117,123.0
131.05416666666665,-59.900555555555556,HMSTG276.2-10.6 / BHR56,4.0
144.5708333333333,-53.16777777777777,FeSt1-118 / HMSTG276.3-0.6,22.0
142.64999999999998,-54.50388888888889,FeSt1-119,41.0
146.33749999999998,-52.08111111111111,HMSTG276.4+0.0,28.0
147.36666666666665,-51.38861111111111,HMSTG276.5+1.9,6.0
124.87499999999997,-62.42361111111111,HMSTG276.6-14.5,7.0
149.89999999999998,-49.67361111111111,FeSt1-120,88.0
132.07083333333333,-60.189166666666665,HMSTG276.8-10.4,4.0
147.62499999999997,-51.717777777777776,FeSt2-72,6.0
147.68749999999997,-51.739444444444445,FeSt1-121 / HMSTG276.9+1.7,16.0
143.30416666666665,-54.91916666666666,HMSTG277.0-2.4,22.0
143.2,-55.12222222222222,FeSt1-122,112.0
155.02916666666664,-45.87305555555555,IREC408,102.0
144.1083333333333,-55.463055555555556,HMSTG277.7-2.5,5.0
141.4958333333333,-57.16722222222222,FeSt1-123,96.0
148.34166666666664,-53.12972222222222,FeSt1-125 / HMSTG278.1+0.9,55.0
145.1583333333333,-55.50611111111111,HMSTG278.2-2.1,28.0
145.4333333333333,-55.49527777777778,FeSt2-73,6.0
150.53749999999997,-51.74166666666667,FeSt1-124,72.0
48.324999999999996,-61.448055555555555,IREC409,98.0
142.14166666666665,-57.80083333333333,HMSTG278.5-4.9,4.0
150.99999999999997,-51.85944444444445,FeSt1-126 / HMSTG278.6+2.9,35.0
147.1,-54.94138888888889,FeSt1-127 / HMSTG278.6-0.9,35.0
146.76666666666665,-55.43222222222222,FeSt1-128,148.0
124.46249999999998,-65.20222222222222,HMSTG279.0-16.1,16.0
148.01666666666665,-54.980555555555554,HMSTG279.1-0.6,12.0
146.1708333333333,-56.428888888888885,FeSt1-129 / HMSTG279.2-2.4,16.0
150.43749999999997,-53.90472222222222,HMSTG279.5+1.1,16.0
156.33333333333331,-48.87111111111111,FeSt1-130,31.0
157.14166666666665,-48.20583333333334,FeSt1-131,23.0
158.67916666666665,-46.60861111111111,SDN122,8.0
141.24999999999997,-60.33638888888889,HMSTG279.9-7.0,3.0
140.39166666666665,-60.830555555555556,HMSTG280.0-7.7,16.0
149.96666666666664,-55.09027777777778,HMSTG280.0-0.0,5.0
37.45833333333333,-57.52777777777778,DIR280-55,190.0
150.46666666666667,-54.94166666666666,FeSt2-74,6.0
55.387499999999996,-65.60138888888888,IREC410,80.0
152.48749999999998,-53.74805555555556,FeSt1-132 / HMSTG280.4+1.9,55.0
148.3833333333333,-57.021388888888886,HMSTG280.5-2.1,22.0
174.57916666666665,-20.165555555555553,DIR281+40,120.0
149.825,-56.50666666666667,FeSt2-75,6.0
165.5583333333333,-39.13944444444444,IREC412,108.0
152.25,-55.1625,FeSt1-133,72.0
38.766666666666666,-59.57083333333334,IREC413,78.0
164.70833333333331,-41.7925,IREC414,75.0
170.075,-32.373333333333335,IREC415,89.0
151.36249999999998,-56.62694444444445,FeSt1-134,107.0
159.0708333333333,-49.59277777777778,FeSt1-135,29.0
147.3833333333333,-59.49388888888889,HMSTG281.7-4.4,12.0
58.629166666666656,-67.89666666666668,DIR282-41,240.0
177.87916666666663,-15.4575,IREC416,104.0
153.94166666666666,-56.02777777777778,HMSTG282.4+0.5C,270.0
151.19166666666663,-58.67166666666667,HMSTG282.7-2.5,3.0
150.45833333333334,-59.19166666666666,FeSt2-76,6.0
150.55416666666665,-59.24527777777778,HMSTG282.8-3.2,22.0
150.80833333333334,-59.5925,FeSt2-77,6.0
153.89583333333331,-57.382777777777775,FeSt2-78,6.0
153.9458333333333,-57.349444444444444,FeSt2-79,6.0
155.26249999999996,-56.61888888888889,FeSt1-136,178.0
154.22083333333333,-57.916666666666664,FeSt2-80,6.0
153.73749999999995,-58.66583333333333,FeSt2-81,6.0
151.87083333333334,-60.04666666666667,HMSTG283.8-3.4,3.0
151.85833333333332,-60.06166666666666,FeSt2-82,6.0
163.89999999999998,-48.73361111111111,FeSt1-137,25.0
17.012499999999996,-36.842222222222226,IREC417,113.0
152.77916666666664,-60.01694444444444,HMSTG284.1-3.1,3.0
154.91666666666666,-58.718333333333334,FeSt1-138,173.0
156.03333333333333,-57.83722222222222,FeSt2-83,6.0
120.44583333333333,-71.80277777777778,HMSTG284.4-20.4,8.0
153.96666666666667,-59.68944444444444,FeSt1-139 / HMSTG284.4-2.5,35.0
155.8208333333333,-58.309999999999995,HMSTG284.5-0.8,40.0
153.80416666666665,-60.3175,FeSt2-84 / HMSTG284.7-03,6.0
155.57916666666665,-59.088055555555556,FeSt1-140 / HMSTG284.8-1.6,28.0
120.14583333333333,-72.40333333333334,HMSTG284.9-20.8,55.0
156.04999999999998,-59.00388888888889,FeSt2-85,6.0
158.35416666666666,-57.098333333333336,HMSTG285.0+0.9,22.0
165.17916666666665,-49.56861111111112,FeSt1-142,25.0
163.53749999999997,-51.76638888888889,FeSt1-141,32.0
156.14999999999998,-59.30416666666667,FeSt2-86,6.0
157.1375,-58.58916666666667,FeSt2-87,6.0
158.29583333333332,-57.719722222222224,HMSTG285.3+0.3,16.0
156.36249999999998,-59.419444444444444,HMSTG285.3-1.6 / BHR57,3.0
157.65416666666667,-58.35027777777778,HMSTG285.3-0.4,28.0
159.09999999999997,-57.10444444444445,HMSTG285.4+1.1,5.0
155.8875,-60.203611111111115,FeSt2-88,6.0
162.97916666666663,-53.36416666666667,HMSTG285.6+5.4,8.0
157.97083333333333,-58.71416666666667,HMSTG285.7-0.6,28.0
162.14999999999998,-54.53944444444444,HMSTG285.7+4.2,6.0
117.23749999999998,-73.52777777777777,IREC418,134.0
163.15416666666667,-53.649166666666666,FeSt1-143,42.0
155.93749999999997,-60.65361111111111,FeSt2-89,6.0
157.27499999999998,-59.611111111111114,HMSTG285.8-1.6,16.0
162.67083333333332,-54.43194444444444,FeSt2-90,6.0
162.8458333333333,-54.31888888888889,HMSTG285.9+4.5,22.0
160.06249999999997,-57.44611111111111,HMSTG286.0+1.0,16.0
163.42916666666662,-53.83638888888889,HMSTG286.0+5.1,12.0
164.36249999999998,-52.90083333333333,FeSt1-144,41.0
163.97916666666663,-53.53055555555555,HMSTG286.2+5.5,7.0
158.78333333333333,-59.10055555555556,HMSTG286.2-0.7,12.0
159.81666666666666,-58.1325,HMSTG286.2+0.4,35.0
159.60416666666666,-58.39361111111111,FeSt1-145,59.0
158.23749999999998,-59.624722222222225,HMSTG286.2-1.3,4.0
162.4125,-55.565,HMSTG286.3+3.3,16.0
159.34583333333333,-58.93333333333333,HMSTG286.4-0.4,16.0
156.83333333333331,-61.23027777777778,HMSTG286.5-3.1,12.0
160.24999999999997,-58.26638888888889,HMSTG286.5+0.4,14.0
160.58333333333331,-58.011944444444445,HMSTG286.5+0.7,22.0
164.58749999999998,-53.867777777777775,FeSt1-146,28.0
163.04166666666666,-55.94916666666666,FeSt1-147,26.0
157.47916666666663,-61.38666666666666,FeSt1-148 / HMSTG286.8-3.0,28.0
156.87499999999997,-61.98388888888889,HMSTG286.9-3.7,12.0
160.24999999999997,-59.2,Carina DN Complex,190.0
163.20833333333331,-56.24111111111111,HMSTG287.0+2.9,16.0
162.73749999999998,-56.78194444444444,FeSt2-91,6.0
158.2208333333333,-61.25805555555556,HMSTG287.1-2.7,16.0
159.54999999999998,-60.195277777777775,HMSTG287.1-1.5,3.0
161.48333333333332,-58.453611111111115,HMSTG287.1+0.5,16.0
163.09166666666664,-56.76583333333333,HMSTG287.1+2.4,6.0
162.15416666666667,-57.87277777777778,HMSTG287.2+1.2,12.0
161.33749999999998,-58.82833333333333,HMSTG287.2+0.1,22.0
161.03749999999997,-59.14611111111111,FeSt1-149,52.0
158.99999999999997,-61.126111111111115,HMSTG287.3-2.4,5.0
158.11249999999998,-61.882777777777775,HMSTG287.3-3.3,4.0
162.08333333333334,-58.53777777777778,HMSTG287.4+0.6,12.0
162.8583333333333,-57.74888888888889,FeSt1-150,12.0
164.8583333333333,-55.45166666666667,FeSt1-151,13.0
177.89583333333331,-29.071944444444444,DIR288+32,180.0
167.76666666666665,-51.83166666666667,HMSTG287.6+8.0,16.0
160.84166666666664,-60.25083333333333,SDN123 / HMSTG287.7-1.2,5.0
165.39999999999998,-55.470555555555556,HMSTG287.7+4.1,6.0
167.83749999999998,-52.23833333333334,FeSt1-152,33.0
163.87499999999997,-57.47361111111111,HMSTG287.8+2.0,12.0
164.32916666666662,-57.2425,HMSTG287.9+2.3,14.0
164.2958333333333,-57.2675,FeSt1-153,35.0
164.3208333333333,-57.4925,HMSTG288.0+2.0,16.0
163.4208333333333,-58.53638888888889,HMSTG288.1+0.9,12.0
164.3208333333333,-57.55083333333333,FeSt2-92,6.0
162.72083333333333,-59.525277777777774,HMSTG288.2-0.2,14.0
163.99166666666665,-58.39055555555556,HMSTG288.3+1.2,3.0
168.32916666666665,-52.79722222222222,HMSTG288.3+7.3,12.0
163.9208333333333,-58.48527777777778,HMSTG288.3+1.1,7.0
163.32916666666665,-59.23277777777778,FeSt1-154,88.0
167.62916666666663,-54.07138888888889,FeSt1-155,22.0
184.18333333333334,-8.759166666666667,DBDN288.5+53.1,126.0
163.5125,-59.70472222222222,FeSt2-93 / HMSTG288.6-0.1,16.0
164.00416666666663,-59.327222222222225,HMSTG288.7+0.3,4.0
164.18749999999997,-59.15083333333333,HMSTG288.7+0.5,12.0
137.61249999999998,-73.43111111111112,IREC419,100.0
164.76666666666665,-58.74472222222222,HMSTG288.8+1.0,22.0
165.99166666666667,-57.38805555555555,HMSTG288.8+2.5,14.0
165.43749999999997,-58.25388888888889,HMSTG288.9+1.6,3.0
165.27083333333331,-58.535555555555554,FeSt1-156,33.0
